Block,Cardinal directions,latitude,longitude,,Correct,"If Not Correct, notes on why"
498,NW,45.98314601,-112.53966,,X,
499,SE,45.983066,-112.539368,,X,
499,SW,45.983052,-112.539502,,X,
499,NE,45.98314601,-112.539368,,X,
499,NW,45.98314601,-112.539504,,X,
500,SE,45.983096,-112.539208,,X,
500,SW,45.983072,-112.539344,,X,
500,NE,45.98314601,-112.539208,,X,
500,NW,45.98314601,-112.539344,,X,
501,SE,45.98297199,-112.540189,,X,
501,SW,45.98297199,-112.540325,,X,
501,NE,45.98309201,-112.540189,,X,
501,NW,45.983084,-112.540326,,,
502,SE,45.98296399,-112.540355,,X,
502,SW,45.982927,-112.540484,,X,
502,NE,45.98308401,-112.540355,,X,
502,NW,45.98308401,-112.540491,,X,
503,SE,45.982918,-112.540506,,X,
503,SW,45.982913,-112.540642,,X,
503,NE,45.983036,-112.540512,,,
503,NW,45.983026,-112.540643,,,
504,SE,45.982915,-112.540655,,X,
504,SW,45.982915,-112.540791,,X,
504,NE,45.98300801,-112.540655,,X,
504,NW,45.98300801,-112.540791,,X,
505,SE,45.98288799,-112.540858,,X,
505,SW,45.98288799,-112.540994,,X,
505,NE,45.98300801,-112.540858,,X,
505,NW,45.98300801,-112.540994,,X,
506,SE,45.98288799,-112.541026,,X,
506,SW,45.98288799,-112.541162,,X,
506,NE,45.98300801,-112.541026,,X,
506,NW,45.98300801,-112.541162,,X,
507,SE,45.98288799,-112.541183,,X,
507,SW,45.98288799,-112.541319,,X,
507,NE,45.98300801,-112.541183,,X,
507,NW,45.98300801,-112.541319,,X,
508,SE,45.98288799,-112.541335,,X,
508,SW,45.98288799,-112.541471,,X,
508,NE,45.98300801,-112.541335,,X,
508,NW,45.98300801,-112.541471,,X,
509,SE,45.98288799,-112.541496,,X,
509,SW,45.98288799,-112.541632,,X,
509,NE,45.98300801,-112.541496,,X,
509,NW,45.98300801,-112.541632,,X,
510,SE,45.98288799,-112.541693,,X,
510,SW,45.98288799,-112.541829,,X,
510,NE,45.98300801,-112.541693,,X,
510,NW,45.98300801,-112.541829,,X,
511,SE,45.98288799,-112.541837,,X,
511,SW,45.98288799,-112.541973,,X,
511,NE,45.98300801,-112.541837,,X,
511,NW,45.98300801,-112.541973,,X,
512,SE,45.98288799,-112.542009,,X,
512,SW,45.98288799,-112.542145,,X,
512,NE,45.98300801,-112.542009,,X,
512,NW,45.98300801,-112.542145,,X,
513,SE,45.98288799,-112.542157,,X,
513,SW,45.98288799,-112.542293,,X,
513,NE,45.98300801,-112.542157,,X,
513,NW,45.98300801,-112.542293,,X,
514,SE,45.98288799,-112.542315,,X,
514,SW,45.98288799,-112.542451,,X,
514,NE,45.98300801,-112.542315,,X,
514,NW,45.98300801,-112.542451,,X,
515,SE,45.98288799,-112.542525,,X,
515,SW,45.98288799,-112.542661,,X,
515,NE,45.98300801,-112.542525,,X,
515,NW,45.98300801,-112.542661,,X,
516,SE,45.98288799,-112.542676,,X,
516,SW,45.98288799,-112.542812,,X,
516,NE,45.98300801,-112.542676,,X,
516,NW,45.98300801,-112.542812,,X,
517,SE,45.98288799,-112.542835,,X,
517,SW,45.98288799,-112.542971,,X,
517,NE,45.98300801,-112.542835,,X,
517,NW,45.98300801,-112.542971,,X,
518,SE,45.98288799,-112.542996,,X,
518,SW,45.98288799,-112.543132,,X,
518,NE,45.98300801,-112.542996,,X,
518,NW,45.98300801,-112.543132,,X,
519,SE,45.98288799,-112.543153,,X,
519,SW,45.98288799,-112.543289,,X,
519,NE,45.98300801,-112.543153,,X,
519,NW,45.98300801,-112.543289,,X,
520,SE,45.98275299,-112.543153,,X,
520,SW,45.98275299,-112.543289,,X,
520,NE,45.98287301,-112.543153,,X,
520,NW,45.98287301,-112.543289,,X,
521,SE,45.98275299,-112.542996,,X,
521,SW,45.98275299,-112.543132,,X,
521,NE,45.98287301,-112.542996,,X,
521,NW,45.98287301,-112.543132,,X,
522,SE,45.98275299,-112.542835,,X,
522,SW,45.98275299,-112.542971,,X,
522,NE,45.98287301,-112.542835,,X,
522,NW,45.98287301,-112.542971,,X,
523,SE,45.98275299,-112.542676,,X,
523,SW,45.98275299,-112.542812,,X,
523,NE,45.98287301,-112.542676,,X,
523,NW,45.98287301,-112.542812,,X,
524,SE,45.98275299,-112.542525,,X,
524,SW,45.98275299,-112.542661,,X,
524,NE,45.98287301,-112.542525,,X,
524,NW,45.98287301,-112.542661,,X,
525,SE,45.98275299,-112.542315,,X,
525,SW,45.98275299,-112.542451,,X,
525,NE,45.98287301,-112.542315,,X,
525,NW,45.98287301,-112.542451,,X,
526,SE,45.98275299,-112.542157,,X,
526,SW,45.98275299,-112.542293,,X,
526,NE,45.98287301,-112.542157,,X,
526,NW,45.98287301,-112.542293,,X,
527,SE,45.98275299,-112.542009,,X,
527,SW,45.98275299,-112.542145,,X,
527,NE,45.98287301,-112.542009,,X,
527,NW,45.98287301,-112.542145,,X,
528,SE,45.98275299,-112.541837,,X,
528,SW,45.98275299,-112.541973,,X,
528,NE,45.98287301,-112.541837,,X,
528,NW,45.98287301,-112.541973,,X,
529,SE,45.98275299,-112.541693,,X,
529,SW,45.98275299,-112.541829,,X,
529,NE,45.98287301,-112.541693,,X,
529,NW,45.98287301,-112.541829,,X,
530,SE,45.982776,-112.541492,,,
530,SW,45.982786,-112.541636,,,
530,NE,45.98287001,-112.541496,,X,
530,NW,45.98287001,-112.541632,,X,
531,SE,45.982787,-112.541335,,X,
531,SW,45.98275299,-112.541471,,X,
531,NE,45.98287301,-112.541335,,X,
531,NW,45.98287301,-112.541471,,X,
532,SE,45.98282399,-112.54117,,X,
532,SW,45.982791,-112.541304,,,
532,NE,45.982867,-112.54117,,,
532,NW,45.982871,-112.541306,,,
533,SE,45.982721,-112.541493,,,Adjusted
533,SW,45.982708,-112.541625,,,Adjusted
533,NE,45.982763,-112.541494,,,Adjusted
533,NW,45.982767,-112.541626,,,Adjusted
534,SE,45.982646,-112.541693,,X,
534,SW,45.982617,-112.541829,,X,
534,NE,45.98271801,-112.541693,,X,
534,NW,45.98271801,-112.541829,,X,
535,SE,45.982616,-112.54184,,X,
535,SW,45.98259799,-112.541973,,X,
535,NE,45.98271801,-112.541837,,X,
535,NW,45.98271801,-112.541973,,X,
536,SE,45.98259799,-112.542009,,X,
536,SW,45.98259799,-112.542145,,X,
536,NE,45.98271801,-112.542009,,X,
536,NW,45.98271801,-112.542145,,X,
537,SE,45.98259799,-112.542157,,X,
537,SW,45.98259799,-112.542293,,X,
537,NE,45.98271801,-112.542157,,X,
537,NW,45.98271801,-112.542293,,X,
538,SE,45.98259799,-112.542315,,X,
538,SW,45.98259799,-112.542451,,X,
538,NE,45.98271801,-112.542315,,X,
538,NW,45.98271801,-112.542451,,X,
539,SE,45.98259799,-112.542525,,X,
539,SW,45.98259799,-112.542661,,X,
539,NE,45.98271801,-112.542525,,X,
539,NW,45.98271801,-112.542661,,X,
540,SE,45.98259799,-112.542676,,X,
540,SW,45.98259799,-112.542812,,X,
540,NE,45.98271801,-112.542676,,X,
540,NW,45.98271801,-112.542812,,X,
541,SE,45.98259799,-112.542835,,X,
541,SW,45.98259799,-112.542971,,X,
541,NE,45.98271801,-112.542835,,X,
541,NW,45.98271801,-112.542971,,X,
542,SE,45.98259799,-112.542996,,X,
542,SW,45.98259799,-112.543132,,X,
542,NE,45.98271801,-112.542996,,X,
542,NW,45.98271801,-112.543132,,X,
543,SE,45.98259799,-112.543153,,X,
543,SW,45.98259799,-112.543289,,X,
543,NE,45.98271801,-112.543153,,X,
543,NW,45.98271801,-112.543289,,X,
544,SE,45.982462,-112.543154,,X,
544,SW,45.982461,-112.54329,,X,
544,NE,45.98257201,-112.543153,,X,
544,NW,45.98257201,-112.543289,,X,
545,SE,45.982464,-112.542996,,,
545,SW,45.982464,-112.54313,,,
545,NE,45.98257201,-112.542996,,X,
545,NW,45.98257201,-112.543132,,X,
546,SE,45.982462,-112.542835,,,
546,SW,45.982462,-112.54297,,,
546,NE,45.98257201,-112.542835,,X,
546,NW,45.98257201,-112.542971,,X,
547,SE,45.982463,-112.542674,,,
547,SW,45.982462,-112.542811,,,
547,NE,45.98257201,-112.542676,,X,
547,NW,45.98257201,-112.542812,,X,
548,SE,45.982465,-112.542524,,,
548,SW,45.982463,-112.542661,,,
548,NE,45.98257201,-112.542525,,X,
548,NW,45.98257201,-112.542661,,X,
549,SE,45.982463,-112.542315,,X,
549,SW,45.98245199,-112.542451,,X,
549,NE,45.98257201,-112.542315,,X,
549,NW,45.98257201,-112.542451,,X,
550,SE,45.982498,-112.54216,,,
550,SW,45.98245199,-112.542293,,X,
550,NE,45.98257201,-112.542157,,X,
550,NW,45.98257201,-112.542293,,X,
551,SE,45.982542,-112.542009,,X,
551,SW,45.982501,-112.542145,,X,
551,NE,45.98257201,-112.542009,,X,
551,NW,45.98257201,-112.542145,,X,
552,SE,45.982419,-112.542315,,X,
552,SW,45.982406,-112.542431,,,
552,NE,45.982456,-112.542317,,,
552,NW,45.982452,-112.54245,,,
553,SE,45.982427,-112.542512,,,
553,SW,45.98234199,-112.542661,,x,
553,NE,45.98246201,-112.542525,,x,
553,NW,45.982453,-112.54266,,,
554,SE,45.982398,-112.542667,,,
554,SW,45.98234199,-112.542812,,X,
554,NE,45.982452,-112.542676,,,
554,NW,45.98246201,-112.542812,,X,
555,SE,45.98235,-112.542845,,X,
555,SW,45.98234199,-112.542971,,X,
555,NE,45.982448,-112.542835,,,
555,NW,45.982451,-112.542971,,,
556,SE,45.98234199,-112.542996,,X,
556,SW,45.98234199,-112.543132,,X,
556,NE,45.982451,-112.542996,,,
556,NW,45.982452,-112.543132,,,
557,SE,45.98234199,-112.543153,,X,
557,SW,45.98234199,-112.543289,,X,
557,NE,45.982451,-112.543152,,,
557,NW,45.982451,-112.543291,,,
558,SE,45.98226399,-112.543153,,X,
558,SW,45.982279,-112.543269,,,
558,NE,45.982327,-112.543153,,X,
558,NW,45.982327,-112.543289,,X,
559,SE,45.98226399,-112.542996,,X,
559,SW,45.98226399,-112.543132,,X,
559,NE,45.982327,-112.542996,,X,
559,NW,45.982327,-112.543132,,X,
560,SE,45.98226399,-112.542835,,X,
560,SW,45.98226399,-112.542971,,X,
560,NE,45.982327,-112.542835,,X,
560,NW,45.982327,-112.542971,,X,
561,SE,45.982333,-112.542658,,,
561,SW,45.98228499,-112.542797,,,
561,NE,45.982386,-112.542664,,,
561,NW,45.982405,-112.542804,,,
562,SE,45.982381,-112.542504,,,
562,SW,45.982334,-112.54264,,,
562,NE,45.982422,-112.542511,,,
562,NW,45.98239,-112.542655,,,
0,SE,45.98415499,-112.539689,,X,
0,SW,45.98415499,-112.539825,,X,
0,NE,45.98427501,-112.539689,,X,
0,NW,45.984214,-112.539825,,X,
